circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.5235987755982988 counts: {'0000': 231, '0001': 66, '0010': 1104, '0011': 218, '0100': 107, '0101': 35, '0110': 425, '0111': 119, '1000': 178, '1001': 65, '1010': 1846, '1011': 292, '1100': 669, '1101': 129, '1110': 2105, '1111': 411}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:0.7853981633974483 counts: {'0000': 274, '0001': 81, '0010': 1689, '0011': 358, '0100': 183, '0101': 34, '0110': 347, '0111': 70, '1000': 189, '1001': 80, '1010': 1811, '1011': 405, '1100': 613, '1101': 135, '1110': 1436, '1111': 295}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.0471975511965976 counts: {'0000': 336, '0001': 78, '0010': 931, '0011': 266, '0100': 184, '0101': 50, '0110': 222, '0111': 39, '1000': 461, '1001': 130, '1010': 2293, '1011': 656, '1100': 1327, '1101': 265, '1110': 640, '1111': 122}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.308996938995747 counts: {'0000': 308, '0001': 114, '0010': 2261, '0011': 848, '0100': 328, '0101': 87, '0110': 254, '0111': 74, '1000': 131, '1001': 46, '1010': 1010, '1011': 435, '1100': 780, '1101': 157, '1110': 920, '1111': 247}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.5707963267948966 counts: {'0000': 300, '0001': 91, '0010': 1167, '0011': 370, '0100': 308, '0101': 65, '0110': 185, '0111': 47, '1000': 408, '1001': 102, '1010': 1921, '1011': 508, '1100': 1376, '1101': 282, '1110': 725, '1111': 145}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:1.832595714594046 counts: {'0000': 298, '0001': 74, '0010': 1541, '0011': 260, '0100': 845, '0101': 153, '0110': 539, '0111': 110, '1000': 248, '1001': 71, '1010': 1320, '1011': 282, '1100': 1017, '1101': 203, '1110': 817, '1111': 222}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.0943951023931953 counts: {'0000': 226, '0001': 52, '0010': 823, '0011': 296, '0100': 212, '0101': 55, '0110': 287, '0111': 63, '1000': 297, '1001': 83, '1010': 2230, '1011': 655, '1100': 1393, '1101': 300, '1110': 877, '1111': 151}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.356194490192345 counts: {'0000': 382, '0001': 98, '0010': 1716, '0011': 572, '0100': 170, '0101': 45, '0110': 149, '0111': 58, '1000': 187, '1001': 65, '1010': 1510, '1011': 673, '1100': 883, '1101': 252, '1110': 926, '1111': 314}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.617993877991494 counts: {'0000': 272, '0001': 79, '0010': 888, '0011': 284, '0100': 210, '0101': 60, '0110': 277, '0111': 69, '1000': 392, '1001': 128, '1010': 2160, '1011': 649, '1100': 1234, '1101': 279, '1110': 827, '1111': 192}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:2.8797932657906435 counts: {'0000': 281, '0001': 88, '0010': 1503, '0011': 258, '0100': 184, '0101': 42, '0110': 182, '0111': 80, '1000': 170, '1001': 87, '1010': 1994, '1011': 459, '1100': 971, '1101': 229, '1110': 1206, '1111': 266}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:3.141592653589793 counts: {'0000': 255, '0001': 136, '0010': 1312, '0011': 411, '0100': 524, '0101': 162, '0110': 511, '0111': 195, '1000': 180, '1001': 105, '1010': 968, '1011': 435, '1100': 1063, '1101': 338, '1110': 1006, '1111': 399}
circuit: inverseQFT4 qubit: 0 theta: 0.7853981633974483 phi:3.4033920413889422 counts: {'0000': 301, '0001': 88, '0010': 880, '0011': 282, '0100': 249, '0101': 66, '0110': 269, '0111': 72, '1000': 438, '1001': 126, '1010': 2079, '1011': 644, '1100': 1242, '1101': 299, '1110': 774, '1111': 191}
